experience,experiência,noun,Work experience.,Experiência profissional.,,,
skill,competência,noun,Important skill.,Competência importante.,,,
training,formação,noun,Professional training.,Formação profissional.,,,
course,curso,noun,Portuguese course.,Curso de português.,,,
lesson,aula,noun,Portuguese lesson.,Aula de português.,,,
class,turma,noun,My class.,A minha turma.,,,
homework,trabalho de casa,noun,I do homework.,Eu faço trabalhos de casa.,,,
test,teste,noun,Difficult test.,Teste difícil.,,,
exam,exame,noun,Final exam.,Exame final.,,,
grade,nota,noun,Good grade.,Boa nota.,,,
mark,nota,noun,High mark.,Nota alta.,,,
result,resultado,noun,Test result.,Resultado do teste.,,,
pass,passar,verb-regular,I pass the exam.,Eu passo no exame.,passo|passas|passa|passamos|passais|passam,passei|passaste|passou|passamos|passastes|passaram,passava|passavas|passava|passávamos|passáveis|passavam,passarei|passarás|passará|passaremos|passareis|passarão
fail,reprovar,verb-regular,I fail the exam.,Eu reprovo no exame.,reprovo|reprovas|reprova|reprovamos|reprovais|reprovam,reprovei|reprovaste|reprovou|reprovamos|reprovastes|reprovaram,reprovava|reprovavas|reprovava|reprovávamos|reprovável|reprovavam,reprovarei|reprovarás|reprovará|reprovaremos|reprovareis|reprovarão
degree,diploma,noun,University degree.,Diploma universitário.,,,
diploma,diploma,noun,I receive a diploma.,Eu recebo um diploma.,,,
certificate,certificado,noun,Language certificate.,Certificado de língua.,,,
university,universidade,noun,I study at university.,Eu estudo na universidade.,,,
college,faculdade,noun,Medical college.,Faculdade de medicina.,,,
library,biblioteca,noun,Public library.,Biblioteca pública.,,,
dictionary,dicionário,noun,Portuguese dictionary.,Dicionário de português.,,,
grammar,gramática,noun,Portuguese grammar.,Gramática portuguesa.,,,
vocabulary,vocabulário,noun,New vocabulary.,Vocabulário novo.,,,
language,língua,noun,Portuguese language.,Língua portuguesa.,,,
translation,tradução,noun,Good translation.,Boa tradução.,,,
to translate,traduzir,verb-irregular,I translate texts.,Eu traduzo textos.,traduzo|traduzes|traduz|traduzimos|traduzis|traduzem,traduzi|traduziste|traduziu|traduzimos|traduzistes|traduziram,traduzia|traduzias|traduzia|traduzíamos|traduzíeis|traduziam,traduzirei|traduzirás|traduzirá|traduziremos|traduzireis|traduzirão
breakfast,pequeno-almoço,noun,I eat breakfast.,Eu tomo o pequeno-almoço.,,,
lunch,almoço,noun,I eat lunch.,Eu almoço.,,,
dinner,jantar,noun,I eat dinner.,Eu janto.,,,
snack,lanche,noun,Afternoon snack.,Lanche da tarde.,,,
meal,refeição,noun,Good meal.,Boa refeição.,,,
menu,menu,noun,The menu please.,O menu por favor.,,,
dish,prato,noun,Typical dish.,Prato típico.,,,
recipe,receita,noun,Cake recipe.,Receita de bolo.,,,
ingredient,ingrediente,noun,Fresh ingredients.,Ingredientes frescos.,,,
taste,sabor,noun,Good taste.,Bom sabor.,,,
flavor,sabor,noun,Chocolate flavor.,Sabor a chocolate.,,,
sweet,doce,adjective,Sweet taste.,Sabor doce.,,,
sour,azedo,adjective,Sour taste.,Sabor azedo.,,,
bitter,amargo,adjective,Bitter taste.,Sabor amargo.,,,
spicy,picante,adjective,Spicy food.,Comida picante.,,,
salty,salgado,adjective,Salty food.,Comida salgada.,,,
delicious,delicioso,adjective,Delicious food.,Comida deliciosa.,,,
tasty,saboroso,adjective,Tasty meal.,Refeição saborosa.,,,
fresh,fresco,adjective,Fresh vegetables.,Legumes frescos.,,,
rotten,podre,adjective,Rotten fruit.,Fruta podre.,,,
raw,cru,adjective,Raw meat.,Carne crua.,,,
cooked,cozinhado,adjective,Cooked food.,Comida cozinhada.,,,
baked,assado,adjective,Baked bread.,Pão assado.,,,
fried,frito,adjective,Fried fish.,Peixe frito.,,,
boiled,cozido,adjective,Boiled eggs.,Ovos cozidos.,,,
grilled,grelhado,adjective,Grilled chicken.,Frango grelhado.,,,
roasted,assado,adjective,Roasted meat.,Carne assada.,,,
steamed,cozido a vapor,adjective,Steamed vegetables.,Legumes cozidos a vapor.,,,
ticket,bilhete,noun,Train ticket.,Bilhete de comboio.,,,
reservation,reserva,noun,Hotel reservation.,Reserva de hotel.,,,
passport,passaporte,noun,My passport.,O meu passaporte.,,,
visa,visto,noun,I need a visa.,Eu preciso de um visto.,,,
luggage,bagagem,noun,My luggage.,A minha bagagem.,,,
suitcase,mala,noun,Blue suitcase.,Mala azul.,,,
backpack,mochila,noun,Travel backpack.,Mochila de viagem.,,,
tourist,turista,noun,I am a tourist.,Eu sou turista.,,,
guide,guia,noun,Tour guide.,Guia turístico.,,,
map,mapa,noun,City map.,Mapa da cidade.,,,
direction,direção,noun,The right direction.,A direção certa.,,,
distance,distância,noun,Long distance.,Longa distância.,,,
destination,destino,noun,Final destination.,Destino final.,,,
journey,viagem,noun,Long journey.,Viagem longa.,,,
trip,viagem,noun,Short trip.,Viagem curta.,,,
tour,passeio,noun,City tour.,Passeio pela cidade.,,,
flight,voo,noun,Direct flight.,Voo direto.,,,
boarding pass,cartão de embarque,noun,My boarding pass.,O meu cartão de embarque.,,,
gate,porta de embarque,noun,Gate number five.,Porta de embarque número cinco.,,,
customs,alfândega,noun,At customs.,Na alfândega.,,,
to pack,fazer as malas,verb-regular,I pack my bags.,Eu faço as malas.,faço|fazes|faz|fazemos|fazeis|fazem,fiz|fizeste|fez|fizemos|fizestes|fizeram,fazia|fazias|fazia|fazíamos|fazíeis|faziam,farei|farás|fará|faremos|fareis|farão
to unpack,desfazer as malas,verb-regular,I unpack.,Eu desfaço as malas.,desfaço|desfazes|desfaz|desfazemos|desfazeis|desfazem,desfiz|desfizeste|desfez|desfizemos|desfizestes|desfizeram,desfazia|desfazias|desfazia|desfazíamos|desfazíeis|desfaziam,desfarei|desfarás|desfará|desfaremos|desfareis|desfarão
to travel,viajar,verb-regular,I travel often.,Eu viajo frequentemente.,viajo|viajas|viaja|viajamos|viajais|viajam,viajei|viajaste|viajou|viajamos|viajastes|viajaram,viajava|viajavas|viajava|viajávamos|viajáveis|viajavam,viajarei|viajarás|viajará|viajaremos|viajareis|viajarão
to tour,passear,verb-regular,I tour the city.,Eu passeio pela cidade.,passeio|passeias|passeia|passeamos|passeais|passeiam,passeei|passeaste|passeou|passeamos|passeastes|passearam,passeava|passeavas|passeava|passeávamos|passeáveis|passeavam,passearei|passearás|passeará|passearemos|passeareis|passearão
to book,reservar,verb-regular,I book a hotel.,Eu reservo um hotel.,reservo|reservas|reserva|reservamos|reservais|reservam,reservei|reservaste|reservou|reservamos|reservastes|reservaram,reservava|reservavas|reservava|reservávamos|reserváveis|reservavam,reservarei|reservarás|reservará|reservaremos|reservareis|reservarão
to cancel,cancelar,verb-regular,I cancel the trip.,Eu cancelo a viagem.,cancelo|cancelas|cancela|cancelamos|cancelais|cancelam,cancelei|cancelaste|cancelou|cancelamos|cancelastes|cancelaram,cancelava|cancelavas|cancelava|cancelávamos|canceláveis|cancelavam,cancelarei|cancelarás|cancelará|cancelaremos|cancelareis|cancelarão
to confirm,confirmar,verb-regular,I confirm the booking.,Eu confirmo a reserva.,confirmo|confirmas|confirma|confirmamos|confirmais|confirmam,confirmei|confirmaste|confirmou|confirmamos|confirmastes|confirmaram,confirmava|confirmavas|confirmava|confirmávamos|confirmáveis|confirmavam,confirmarei|confirmarás|confirmará|confirmaremos|confirmareis|confirmarão
football,futebol,noun,I play football.,Eu jogo futebol.,,,
basketball,basquetebol,noun,I play basketball.,Eu jogo basquetebol.,,,
tennis,ténis,noun,I play tennis.,Eu jogo ténis.,,,
volleyball,voleibol,noun,I play volleyball.,Eu jogo voleibol.,,,
swimming,natação,noun,I like swimming.,Eu gosto de natação.,,,
running,corrida,noun,I go running.,Eu vou correr.,,,
cycling,ciclismo,noun,I like cycling.,Eu gosto de ciclismo.,,,
skiing,esqui,noun,I go skiing.,Eu vou esquiar.,,,
surfing,surf,noun,I go surfing.,Eu faço surf.,,,
fishing,pesca,noun,I go fishing.,Eu vou pescar.,,,
hiking,caminhada,noun,I go hiking.,Eu vou fazer caminhadas.,,,
climbing,escalada,noun,I go climbing.,Eu vou fazer escalada.,,,
camping,campismo,noun,I go camping.,Eu vou acampar.,,,
match,jogo,noun,Football match.,Jogo de futebol.,,,
team,equipa,noun,My team.,A minha equipa.,,,
player,jogador,noun,Good player.,Bom jogador.,,,
coach,treinador,noun,The coach trains.,O treinador treina.,,,
stadium,estádio,noun,Large stadium.,Estádio grande.,,,
field,campo,noun,Football field.,Campo de futebol.,,,
court,campo,noun,Tennis court.,Campo de ténis.,,,
pool,piscina,noun,Swimming pool.,Piscina.,,,
gym,ginásio,noun,I go to the gym.,Eu vou ao ginásio.,,,
to exercise,fazer exercício,verb-regular,I exercise daily.,Eu faço exercício diariamente.,faço|fazes|faz|fazemos|fazeis|fazem,fiz|fizeste|fez|fizemos|fizestes|fizeram,fazia|fazias|fazia|fazíamos|fazíeis|faziam,farei|farás|fará|faremos|fareis|farão
to train,treinar,verb-regular,I train every day.,Eu treino todos os dias.,treino|treinas|treina|treinamos|treinais|treinam,treinei|treinaste|treinou|treinamos|treinastes|treinaram,treinava|treinavas|treinava|treinávamos|treináveis,treinavam,treinarei|treinarás|treinará|treinaremos|treinareis|treinarão
hobby,passatempo,noun,My hobby.,O meu passatempo.,,,
interest,interesse,noun,My interest.,O meu interesse.,,,
activity,atividade,noun,Fun activity.,Atividade divertida.,,,
hobby,hobby,noun,I have a hobby.,Eu tenho um hobby.,,,
to collect,colecionar,verb-regular,I collect stamps.,Eu coleciono selos.,coleciono|colecionas|coleciona|colecionamos|colecionais|colecionam,colecionei|colecionaste|colecionou|colecionamos,colecionastes|colecionaram,colecionava|colecionavas|colecionava|colecionávamos|colecionáveis|colecionavam,colecionarei|colecionarás|colecionará|colecionaremos|colecionareis|colecionarão
stamp,selo,noun,Postage stamp.,Selo postal.,,,
coin,moeda,noun,Old coin.,Moeda antiga.,,,
postcard,postal,noun,I send a postcard.,Eu envio um postal.,,,
photo,foto,noun,I take a photo.,Eu tiro uma foto.,,,
camera,câmara,noun,Digital camera.,Câmara digital.,,,
video,vídeo,noun,I watch a video.,Eu vejo um vídeo.,,,
to photograph,fotografar,verb-regular,I photograph landscapes.,Eu fotografo paisagens.,fotografo|fotografas|fotografa|fotografamos|fotografais|fotografam,fotografei|fotografaste|fotografou|fotografamos|fotografastes|fotografaram,fotografava|fotografavas|fotografava|fotografávamos|fotografáveis|fotografavam,fotografarei|fotografarás|fotografará|fotografaremos|fotografareis|fotografarão
to film,filmar,verb-regular,I film videos.,Eu filmo vídeos.,filmo|filmas|filma|filmamos|filmais|filmam,filmei|filmaste|filmou|filmamos|filmastes|filmaram,filmava|filmavas|filmava|filmávamos|filmáveis|filmavam,filmarei|filmarás|filmará|filmaremos|filmareis|filmarão
cinema,cinema,noun,I go to the cinema.,Eu vou ao cinema.,,,
theater,teatro,noun,I go to the theater.,Eu vou ao teatro.,,,
concert,concerto,noun,Rock concert.,Concerto de rock.,,,
show,espetáculo,noun,Great show.,Grande espetáculo.,,,
performance,atuação,noun,Good performance.,Boa atuação.,,,
exhibition,exposição,noun,Art exhibition.,Exposição de arte.,,,
festival,festival,noun,Music festival.,Festival de música.,,,
ticket,bilhete,noun,Concert ticket.,Bilhete de concerto.,,,
seat,lugar,noun,Reserved seat.,Lugar reservado.,,,
screen,ecrã,noun,Big screen.,Ecrã grande.,,,
stage,palco,noun,The stage is big.,O palco é grande.,,,
audience,público,noun,Large audience.,Público grande.,,,
applause,aplauso,noun,Loud applause.,Aplauso alto.,,,
to applaud,aplaudir,verb-irregular,I applaud.,Eu aplaudo.,aplaudo|aplaudes|aplaude|aplaudimos|aplaudis|aplaudem,aplaudi|aplaudiste|aplaudiu|aplaudimos|aplaudistes|aplaudiram,aplaudia|aplaudias|aplaudia|aplaudíamos|aplaudíeis|aplaudiam,aplaudirei|aplaudirás|aplaudirá|aplaudiremos|aplaudireis|applaudirão
to clap,bater palmas,verb-regular,I clap.,Eu bato palmas.,bato|bates|bate|batemos|bateis|batem,bati|bateste|bateu|batemos|batestes|bateram,batia|batias|batia|batíamos|batíeis|batiam,baterei|baterás|baterá|bateremos|batereis|baterão
novel,romance,noun,I read a novel.,Eu leio um romance.,,,
story,história,noun,Short story.,História curta.,,,
poem,poema,noun,Beautiful poem.,Poema bonito.,,,
poet,poeta,noun,Famous poet.,Poeta famoso.,,,
chapter,capítulo,noun,First chapter.,Primeiro capítulo.,,,
page,página,noun,Last page.,Última página.,,,
line,linha,noun,Read this line.,Lê esta linha.,,,
paragraph,parágrafo,noun,First paragraph.,Primeiro parágrafo.,,,
sentence,frase,noun,Complete sentence.,Frase completa.,,,
title,título,noun,Book title.,Título do livro.,,,
author,autor,noun,Famous author.,Autor famoso.,,,
to publish,publicar,verb-regular,I publish books.,Eu publico livros.,publico|publicas|publica|publicamos|publicais|publicam,publiquei|publicaste|publicou|publicamos|publicastes|publicaram,publicava|publicavas|publicava|publicávamos|publicáveis|publicavam,publicarei|publicarás|publicará|publicaremos|publicareis|publicarão
weather,tempo,noun,Good weather.,Bom tempo.,,,
climate,clima,noun,Hot climate.,Clima quente.,,,
season,estação,noun,Favorite season.,Estação favorita.,,,
temperature,temperatura,noun,High temperature.,Temperatura alta.,,,
degree,grau,noun,Twenty degrees.,Vinte graus.,,,
warm,quente,adjective,Warm day.,Dia quente.,,,
cool,fresco,adjective,Cool evening.,Noite fresca.,,,
sunny,soalheiro,adjective,Sunny day.,Dia soalheiro.,,,
cloudy,nublado,adjective,Cloudy sky.,Céu nublado.,,,
rainy,chuvoso,adjective,Rainy day.,Dia chuvoso.,,,
stormy,tempestuoso,adjective,Stormy night.,Noite tempestuosa.,,,
foggy,nebul oso,adjective,Foggy morning.,Manhã nebulosa.,,,
windy,ventoso,adjective,Windy day.,Dia ventoso.,,,
humid,húmido,adjective,Humid air.,Ar húmido.,,,
dry,seco,adjective,Dry climate.,Clima seco.,,,
storm,tempestade,noun,Strong storm.,Tempestade forte.,,,
thunder,trovão,noun,Loud thunder.,Trovão alto.,,,
lightning,relâmpago,noun,Bright lightning.,Relâmpago brilhante.,,,
fog,nevoeiro,noun,Thick fog.,Nevoeiro espesso.,,,
ice,gelo,noun,Frozen ice.,Gelo congelado.,,,
frost,geada,noun,Morning frost.,Geada matinal.,,,
hail,granizo,noun,Large hail.,Granizo grande.,,,
rainbow,arco-íris,noun,Beautiful rainbow.,Arco-íris bonito.,,,
shade,sombra,noun,Under the shade.,À sombra.,,,
shadow,sombra,noun,Long shadow.,Sombra comprida.,,,
metal,metal,noun,Hard metal.,Metal duro.,,,
wood,madeira,noun,Strong wood.,Madeira forte.,,,
plastic,plástico,noun,Plastic bag.,Saco de plástico.,,,
glass,vidro,noun,Broken glass.,Vidro partido.,,,
stone,pedra,noun,Heavy stone.,Pedra pesada.,,,
rock,rocha,noun,Big rock.,Rocha grande.,,,
sand,areia,noun,White sand.,Areia branca.,,,
mud,lama,noun,Dirty mud.,Lama suja.,,,
dust,pó,noun,Fine dust.,Pó fino.,,,
dirt,sujidade,noun,Remove the dirt.,Remove a sujidade.,,,
leather,couro,noun,Leather jacket.,Casaco de couro.,,,
fabric,tecido,noun,Soft fabric.,Tecido macio.,,,
cloth,pano,noun,Clean cloth.,Pano limpo.,,,
silk,seda,noun,Pure silk.,Seda pura.,,,
wool,lã,noun,Warm wool.,Lã quente.,,,
cotton,algodão,noun,Cotton shirt.,Camisa de algodão.,,,
thread,fio,noun,Thin thread.,Fio fino.,,,
rope,corda,noun,Strong rope.,Corda forte.,,,
chain,corrente,noun,Metal chain.,Corrente de metal.,,,
wire,arame,noun,Thin wire.,Arame fino.,,,
nail,prego,noun,Metal nail.,Prego de metal.,,,
screw,parafuso,noun,Small screw.,Parafuso pequeno.,,,
hammer,martelo,noun,Heavy hammer.,Martelo pesado.,,,
saw,serra,noun,Sharp saw.,Serra afiada.,,,
drill,berbequim,noun,Electric drill.,Berbequim elétrico.,,,
tool,ferramenta,noun,Useful tool.,Ferramenta útil.,,,
machine,máquina,noun,Modern machine.,Máquina moderna.,,,
engine,motor,noun,Powerful engine.,Motor potente.,,,
wheel,roda,noun,Round wheel.,Roda redonda.,,,
tire,pneu,noun,Flat tire.,Pneu furado.,,,
brake,travão,noun,Good brakes.,Bons travões.,,,
steering wheel,volante,noun,Turn the steering wheel.,Vira o volante.,,,
horn,buzina,noun,Press the horn.,Carrega na buzina.,,,
seatbelt,cinto de segurança,noun,Fasten your seatbelt.,Aperta o cinto de segurança.,,,
fuel,combustível,noun,I need fuel.,Eu preciso de combustível.,,,
gas,gasolina,noun,Expensive gas.,Gasolina cara.,,,
oil,óleo,noun,Engine oil.,Óleo do motor.,,,
battery,bateria,noun,Dead battery.,Bateria descarregada.,,,
electricity,eletricidade,noun,Electric power.,Energia elétrica.,,,
power,energia,noun,Solar power.,Energia solar.,,,
light,luz,noun,Bright light.,Luz brilhante.,,,
lamp,lâmpada,noun,LED lamp.,Lâmpada LED.,,,
switch,interruptor,noun,Light switch.,Interruptor de luz.,,,
plug,tomada,noun,Electric plug.,Tomada elétrica.,,,
socket,tomada,noun,Wall socket.,Tomada de parede.,,,
cable,cabo,noun,Electric cable.,Cabo elétrico.,,,
charger,carregador,noun,Phone charger.,Carregador de telemóvel.,,,
screen,ecrã,noun,Computer screen.,Ecrã de computador.,,,
keyboard,teclado,noun,Wireless keyboard.,Teclado sem fios.,,,
mouse,rato,noun,Computer mouse.,Rato de computador.,,,
